id,matchId,matchPeriod,minute,second,matchTimestamp,videoTimestamp,relatedEventId,shot,groundDuel,aerialDuel,infraction,carry,type.primary,type.secondary,location.x,location.y,team.id,team.name,team.formation,opponentTeam.id,opponentTeam.name,opponentTeam.formation,player.id,player.name,player.position,pass.accurate,pass.angle,pass.height,pass.length,pass.recipient.id,pass.recipient.name,pass.recipient.position,pass.endLocation.x,pass.endLocation.y,possession.id,possession.duration,possession.types,possession.eventsNumber,possession.eventIndex,possession.startLocation.x,possession.startLocation.y,possession.endLocation.x,possession.endLocation.y,possession.team.id,possession.team.name,possession.team.formation,possession.attack,pass,possession.attack.withShot,possession.attack.withShotOnGoal,possession.attack.withGoal,possession.attack.flank,possession.attack.xg,groundDuel.opponent.id,groundDuel.opponent.name,groundDuel.opponent.position,groundDuel.duelType,groundDuel.keptPossession,groundDuel.progressedWithBall,groundDuel.stoppedProgress,groundDuel.recoveredPossession,groundDuel.takeOn,groundDuel.side,groundDuel.relatedDuelId,infraction.yellowCard,infraction.redCard,infraction.type,infraction.opponent.id,infraction.opponent.name,infraction.opponent.position,possession,carry.progression,carry.endLocation.x,carry.endLocation.y,shot.bodyPart,shot.isGoal,shot.onTarget,shot.goalZone,shot.xg,shot.postShotXg,shot.goalkeeperActionId,shot.goalkeeper.id,shot.goalkeeper.name,shot.goalkeeper,aerialDuel.opponent.id,aerialDuel.opponent.name,aerialDuel.opponent.position,aerialDuel.opponent.height,aerialDuel.firstTouch,aerialDuel.height,aerialDuel.relatedDuelId,infraction.opponent,location
2761771941,5678949,1H,27,40,00:27:40.045,1663.045919,2761771942.0,,,,,,duel,"['aerial_duel', 'recovery', 'counterpressing_recovery']",26.0,87.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989683,H. Lindahl,RAMF,,,,,,,,,,2761771698.0,7.603363,"['set_piece_attack', 'free_kick']",7.0,2.0,28.0,20.0,55.0,0.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060409.0,L. Lyck,CF,0.0,True,0.0,2761771699.0,,
2761771942,5678949,1H,27,41,00:27:41.330,1664.330396,2761771945.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",30.0,70.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,-10.0,,12.0,807610.0,T. Bermudez,CF,41.0,68.0,2761771698.0,7.603363,"['set_piece_attack', 'free_kick']",7.0,3.0,28.0,20.0,55.0,0.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771945,5678949,1H,27,42,00:27:42.666,1665.666366,2761771700.0,,,,,,pass,"['head_pass', 'loss', 'short_or_medium_pass']",41.0,68.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,False,68.0,high,10.0,613701.0,H. Lyck,RCB,45.0,82.0,2761771698.0,7.603363,"['set_piece_attack', 'free_kick']",7.0,4.0,28.0,20.0,55.0,0.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771700,5678949,1H,27,44,00:27:44.218,1667.218813,2761771702.0,,,,,,clearance,[],55.0,18.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,613701,H. Lyck,RCB,,,,,,,,,,2761771698.0,7.603363,"['set_piece_attack', 'free_kick']",7.0,5.0,28.0,20.0,55.0,0.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771702,5678949,1H,27,45,00:27:45.706,1668.706895,,,,,,,game_interruption,['ball_out'],55.0,0.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,0,,,,,,,,,,,,2761771698.0,7.603363,"['set_piece_attack', 'free_kick']",7.0,6.0,28.0,20.0,55.0,0.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771948,5678949,1H,27,55,00:27:55.102,1678.102872,2761771950.0,,,,,,throw_in,[],49.0,100.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,813232,J. Albin,RB,True,-153.0,,27.0,739449.0,L. Larsen,RCB,26.0,82.0,2761771948.0,4.132764,['throw_in'],3.0,0.0,49.0,100.0,32.0,85.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771950,5678949,1H,27,56,00:27:56.854,1679.854199,2761771954.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",26.0,82.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,True,16.0,,7.0,813232.0,J. Albin,RB,32.0,85.0,2761771948.0,4.132764,['throw_in'],3.0,1.0,49.0,100.0,32.0,85.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771704,5678949,1H,27,59,00:27:59.235,1682.235636,2761771705.0,,,,,,duel,"['loose_ball_duel', 'recovery', 'counterpressing_recovery', 'carry']",68.0,15.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,1060409,L. Lyck,CF,,,,,,,,,,2761771704.0,8.946547,['attack'],8.0,0.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,,,,,,,,,,,,,,,,,,,-4.882,61.0,19.0,,,,,,,,,,,,,,,,,,,
2761771954,5678949,1H,27,59,00:27:59.235,1682.235636,2761771705.0,,,,,,duel,['loose_ball_duel'],32.0,85.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,813232,J. Albin,RB,,,,,,,,,,2761771948.0,4.132764,['throw_in'],3.0,2.0,49.0,100.0,32.0,85.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771705,5678949,1H,28,1,00:28:01.415,1684.415312,2761771956.0,,,,,,pass,['short_or_medium_pass'],61.0,19.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,1060409,L. Lyck,CF,False,45.0,,5.0,493674.0,C. Seger,RDMF,64.0,24.0,2761771704.0,8.946547,['attack'],8.0,1.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771956,5678949,1H,28,1,00:28:01.550,1684.55012,2761771706.0,,,,,,touch,[],36.0,76.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,,,,,,,,,,2761771704.0,8.946547,['attack'],8.0,2.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771706,5678949,1H,28,4,00:28:04.757,1687.757484,2761771707.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",76.0,42.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,51679,J. Drott,LCMF,True,72.0,,20.0,951150.0,H. Israelsson,RW,82.0,70.0,2761771704.0,8.946547,['attack'],8.0,3.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771707,5678949,1H,28,6,00:28:06.149,1689.149608,2761771712.0,,,,,,touch,['carry'],82.0,70.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,951150,H. Israelsson,RW,,,,,,,,,,2761771704.0,8.946547,['attack'],8.0,4.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,,,,,,,,,,,,,,,,,,,6.636,90.0,69.0,,,,,,,,,,,,,,,,,,,
2761771712,5678949,1H,28,7,00:28:07.699,1690.699707,2761771713.0,,,,,,duel,"['dribble', 'ground_duel', 'offensive_duel']",89.0,74.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,951150,H. Israelsson,RW,,,,,,,,,,2761771704.0,8.946547,['attack'],8.0,5.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,51079.0,L. Ohlander,LB,dribble,True,True,,,False,left,2761771959.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771959,5678949,1H,28,7,00:28:07.699,1690.699707,2761771713.0,,,,,,duel,"['defensive_duel', 'ground_duel']",11.0,26.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,51079,L. Ohlander,LB,,,,,,,,,,2761771704.0,8.946547,['attack'],8.0,6.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,951150.0,H. Israelsson,RW,defensive_duel,,,False,False,False,right,2761771712.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771713,5678949,1H,28,8,00:28:08.664,1691.664659,,,,,,,shot,"['shot_after_throw_in', 'touch_in_box']",90.0,69.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,951150,H. Israelsson,RW,,,,,,,,,,2761771704.0,8.946547,['attack'],8.0,7.0,68.0,15.0,90.0,69.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.0534,,,,,,,,,,,,,,,,,,,,,,right_foot,False,False,bc,0.05337,,,,,,,,,,,,,,
2761771960,5678949,1H,28,9,00:28:09.444,1692.444659,2761771714.0,,,,,,interception,"['loss', 'shot_block']",9.0,29.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,51079,L. Ohlander,LB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771714,5678949,1H,28,12,00:28:12.989,1695.989991,,,,,,,game_interruption,['ball_out'],82.0,100.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771715,5678949,1H,28,39,00:28:39.645,1722.645585,2761771717.0,,,,,,throw_in,['shot_assist'],87.0,100.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,692804,O. Almström,LB,True,-83.0,,31.0,258063.0,S. Crona,RCMF,90.0,54.0,2761771715.0,1.098704,"['attack', 'throw_in']",2.0,0.0,87.0,100.0,90.0,54.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,right,0.0595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771717,5678949,1H,28,41,00:28:41.842,1724.842993,,,,,,,shot,"['opportunity', 'shot_after_throw_in', 'touch_in_box']",90.0,54.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,258063,S. Crona,RCMF,,,,,,,,,,2761771715.0,1.098704,"['attack', 'throw_in']",2.0,1.0,87.0,100.0,90.0,54.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,right,0.0595,,,,,,,,,,,,,,,,,,,,,,right_foot,False,False,bc,0.05948,,,,,,,,,,,,,,
2761771965,5678949,1H,28,42,00:28:42.577,1725.577978,2761771720.0,,,,,,interception,"['loss', 'shot_block']",3.0,46.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,,,,,,,,,,2761771965.0,0.178183,[],1.0,0.0,3.0,46.0,11.0,40.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771720,5678949,1H,28,42,00:28:42.934,1725.934344,2761771722.0,,,,,,pass,"['deep_completion', 'head_pass', 'key_pass', 'recovery', 'counterpressing_recovery', 'short_or_medium_pass', 'shot_assist', 'touch_in_box']",89.0,60.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,51679,J. Drott,LCMF,True,-73.0,high,10.0,1060409.0,L. Lyck,CF,91.0,45.0,2761771720.0,0.6420255,['attack'],2.0,0.0,89.0,60.0,91.0,45.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.3063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771722,5678949,1H,28,44,00:28:44.218,1727.218395,,,,,,,shot,"['opportunity', 'shot_after_throw_in', 'touch_in_box']",91.0,45.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,1060409,L. Lyck,CF,,,,,,,,,,2761771720.0,0.6420255,['attack'],2.0,1.0,89.0,60.0,91.0,45.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.3063,,,,,,,,,,,,,,,,,,,,,,right_foot,False,False,bc,0.3063,,,,,,,,,,,,,,
2761771971,5678949,1H,28,44,00:28:44.795,1727.795136,2761771725.0,,,,,,interception,"['loss', 'recovery', 'counterpressing_recovery', 'shot_block']",2.0,50.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,739449,L. Larsen,RCB,,,,,,,,,,2761771971.0,0.5161695,[],1.0,0.0,2.0,50.0,14.0,50.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771725,5678949,1H,28,45,00:28:45.827,1728.827475,,,,,,,shot,"['head_shot', 'shot_after_throw_in', 'touch_in_box']",86.0,50.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,615327,I. Ellbring,LW,,,,,,,,,,2761771725.0,0.0,['attack'],1.0,0.0,86.0,50.0,86.0,50.0,6849.0,Jönköpings Södra,4-4-1,,,True,False,False,center,0.1949,,,,,,,,,,,,,,,,,,,,,,head_or_other,False,False,olb,0.1949,,,,,,,,,,,,,,
2761771726,5678949,1H,28,49,00:28:49.531,1732.531655,,,,,,,game_interruption,['ball_out'],100.0,30.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771978,5678949,1H,29,10,00:29:10.044,1753.044723,2761771980.0,,,,,,goal_kick,[],0.0,38.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,566323,F. Velander,LCB,True,-23.0,,30.0,517376.0,H. Norrby,LDMF,31.0,21.0,2761771978.0,7.085286,"['set_piece_attack', 'free_kick']",3.0,0.0,0.0,38.0,42.0,33.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771980,5678949,1H,29,14,00:29:14.478,1757.47828,2761771981.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",31.0,21.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,-48.0,,13.0,51079.0,L. Ohlander,LB,39.0,7.0,2761771978.0,7.085286,"['set_piece_attack', 'free_kick']",3.0,1.0,0.0,38.0,42.0,33.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771981,5678949,1H,29,16,00:29:16.518,1759.518066,2761771728.0,,,,,,pass,"['lateral_pass', 'loss', 'progressive_pass', 'short_or_medium_pass']",39.0,7.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,51079,L. Ohlander,LB,False,80.0,,18.0,258063.0,S. Crona,RDMF,42.0,33.0,2761771978.0,7.085286,"['set_piece_attack', 'free_kick']",3.0,2.0,0.0,38.0,42.0,33.0,7055.0,Eskilsminne,4-2-3-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771728,5678949,1H,29,17,00:29:17.741,1760.741952,2761771729.0,,,,,,pass,"['back_pass', 'recovery', 'short_or_medium_pass']",58.0,67.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,258063,S. Crona,RCMF,True,151.0,,31.0,73.0,M. Johansson,RB,32.0,89.0,2761771728.0,6.321432,['transition_medium'],3.0,0.0,58.0,67.0,42.0,91.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771729,5678949,1H,29,23,00:29:23.158,1766.158609,2761771731.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",32.0,89.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,73,M. Johansson,RB,False,6.0,,11.0,613701.0,H. Lyck,RCB,42.0,91.0,2761771728.0,6.321432,['transition_medium'],3.0,1.0,58.0,67.0,42.0,91.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771731,5678949,1H,29,24,00:29:24.063,1767.063384,2761771990.0,,,,,,duel,"['defensive_duel', 'ground_duel', 'loss', 'sliding_tackle']",42.0,91.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,613701,H. Lyck,RCB,,,,,,,,,,2761771728.0,6.321432,['transition_medium'],3.0,2.0,58.0,67.0,42.0,91.0,6849.0,Jönköpings Södra,4-4-1,,,,,,,,51079.0,L. Ohlander,LB,defensive_duel,,,True,False,False,,2761771988.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771988,5678949,1H,29,24,00:29:24.063,1767.063384,2761771990.0,,,,,,duel,"['ground_duel', 'interception', 'offensive_duel', 'recovery']",58.0,9.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,51079,L. Ohlander,LB,,,,,,,,,,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,0.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,613701.0,H. Lyck,RCB,offensive_duel,True,False,,,False,,2761771731.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771990,5678949,1H,29,24,00:29:24.751,1767.751127,2761771992.0,,,,,,touch,[],62.0,17.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,989684,M. Larsson,LAMF,,,,,,,,,,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,1.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771992,5678949,1H,29,27,00:29:27.144,1770.14414,2761771994.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",56.0,23.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,338669,C. Ljungberg,AMF,True,-143.0,,5.0,517376.0,H. Norrby,LDMF,52.0,19.0,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,2.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771994,5678949,1H,29,27,00:29:27.577,1770.577698,2761771996.0,,,,,,pass,"['forward_pass', 'progressive_pass', 'short_or_medium_pass']",52.0,19.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,517376,H. Norrby,LDMF,True,20.0,,16.0,807610.0,T. Bermudez,CF,66.0,27.0,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,3.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771996,5678949,1H,29,30,00:29:30.671,1773.671084,2761771997.0,,,,,,pass,"['lateral_pass', 'short_or_medium_pass']",66.0,27.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,True,100.0,,23.0,493674.0,C. Seger,RDMF,62.0,60.0,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,4.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771997,5678949,1H,29,32,00:29:32.090,1775.090586,2761771998.0,,,,,,touch,[],62.0,60.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,,,,,,,,,,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,5.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771998,5678949,1H,29,34,00:29:34.869,1777.869171,2761771999.0,,,,,,pass,"['deep_completion', 'forward_pass', 'short_or_medium_pass']",75.0,64.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,493674,C. Seger,RDMF,True,-13.0,,10.0,807610.0,T. Bermudez,CF,84.0,62.0,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,6.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771735,5678949,1H,29,36,00:29:36.858,1779.858103,2761771737.0,,,,,,duel,"['defensive_duel', 'dribbled_past_attempt', 'ground_duel', 'recovery']",16.0,38.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,558236,L. Eek,LCB,,,,,,,,,,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,0.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,807610.0,T. Bermudez,CF,defensive_duel,,,True,True,True,left,2761771999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771999,5678949,1H,29,36,00:29:36.858,1779.858103,2761771737.0,,,,,,duel,"['dribble', 'ground_duel', 'loss', 'offensive_duel']",84.0,62.0,7055,Eskilsminne,4-2-3-1,6849,Jönköpings Södra,4-4-1,807610,T. Bermudez,CF,,,,,,,,,,2761771988.0,12.794719,"['attack', 'transition_medium']",8.0,7.0,58.0,9.0,84.0,62.0,7055.0,Eskilsminne,4-2-3-1,,,False,False,False,center,0.0,558236.0,L. Eek,LCB,dribble,False,False,,,True,right,2761771735.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771737,5678949,1H,29,37,00:29:37.753,1780.75339,2761771739.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",11.0,35.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,692804,O. Almström,LB,True,14.0,,13.0,615327.0,I. Ellbring,LW,23.0,40.0,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,1.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771739,5678949,1H,29,38,00:29:38.140,1781.140328,2761771740.0,,,,,,touch,[],23.0,40.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,615327,I. Ellbring,LW,,,,,,,,,,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,2.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771740,5678949,1H,29,40,00:29:40.291,1783.291029,2761771741.0,,,,,,pass,"['forward_pass', 'short_or_medium_pass']",21.0,31.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,51679,J. Drott,LCMF,True,-26.0,,26.0,615327.0,I. Ellbring,LW,43.0,15.0,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,3.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771741,5678949,1H,29,43,00:29:43.522,1786.522457,2761771742.0,,,,,,acceleration,"['progressive_run', 'carry']",43.0,15.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,615327,I. Ellbring,LW,,,,,,,,,,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,4.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,34.73,85.0,13.0,,,,,,,,,,,,,,,,,,,
2761771742,5678949,1H,29,51,00:29:51.691,1794.691359,2761771744.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",85.0,13.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,615327,I. Ellbring,LW,True,-169.0,,16.0,692804.0,O. Almström,LB,70.0,9.0,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,5.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771744,5678949,1H,29,53,00:29:53.882,1796.882935,2761771745.0,,,,,,pass,['short_or_medium_pass'],70.0,9.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,692804,O. Almström,LB,True,114.0,,12.0,51679.0,J. Drott,LCMF,66.0,25.0,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,6.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771745,5678949,1H,29,54,00:29:54.876,1797.876026,2761771746.0,,,,,,pass,"['lateral_pass', 'pass_to_final_third', 'short_or_medium_pass']",66.0,25.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,51679,J. Drott,LCMF,True,-45.0,,15.0,692804.0,O. Almström,LB,76.0,9.0,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,7.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2761771746,5678949,1H,29,57,00:29:57.512,1800.5123,2761771747.0,,,,,,pass,"['back_pass', 'short_or_medium_pass']",76.0,9.0,6849,Jönköpings Södra,4-4-1,7055,Eskilsminne,4-2-3-1,692804,O. Almström,LB,True,149.0,,26.0,558236.0,L. Eek,LCB,55.0,28.0,2761771735.0,35.9026825,"['attack', 'transition_low']",15.0,8.0,16.0,38.0,90.0,38.0,6849.0,Jönköpings Södra,4-4-1,,,False,False,False,left,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
